employee_id,directorate_name,role_name,grade_name,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100495,Technology,HRBP,IV,Motivation & Drive,papi_a,5,5.0,100.00,50.88,54.73
EMP100495,Technology,HRBP,IV,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,68.37,54.73
EMP100495,Technology,HRBP,IV,Social Orientation & Collaboration,papi_s,5,9.0,180.00,68.37,54.73
EMP100035,Technology,Brand Executive,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,51.84,54.71
EMP100035,Technology,Brand Executive,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,103.0,94.05,51.84,54.71
EMP100035,Technology,Brand Executive,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,60.51,54.71
EMP100035,Technology,Brand Executive,V,Creativity & Innovation Orientation,strength_ideation,8,11,62.50,60.51,54.71
EMP100035,Technology,Brand Executive,V,Cultural & Values Urgency,competencies_vcu,5,1.0,20.00,20.00,54.71
EMP100035,Technology,Brand Executive,V,Leadership & Influence,disc_d,1,1,100,100.00,54.71
EMP100035,Technology,Brand Executive,V,Motivation & Drive,competencies_qdd,5,2.0,40.00,50.88,54.71
EMP100035,Technology,Brand Executive,V,Motivation & Drive,papi_a,5,5.0,100.00,50.88,54.71
EMP100035,Technology,Brand Executive,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,64.05,54.71
EMP100035,Technology,Brand Executive,V,Social Orientation & Collaboration,papi_s,5,4.0,80.00,64.05,54.71
EMP101304,Commercial,Supply Planner,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,54.71
EMP101304,Commercial,Supply Planner,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,54.71
EMP101304,Commercial,Supply Planner,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.71
EMP101304,Commercial,Supply Planner,IV,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.71
EMP101304,Commercial,Supply Planner,IV,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.71
EMP101304,Commercial,Supply Planner,IV,Leadership & Influence,disc_d,1,0,0,0.00,54.71
EMP101304,Commercial,Supply Planner,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,54.71
EMP101304,Commercial,Supply Planner,IV,Motivation & Drive,papi_a,5,5.0,100.00,67.25,54.71
EMP101304,Commercial,Supply Planner,IV,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,44.05,54.71
EMP101304,Commercial,Supply Planner,IV,Social Orientation & Collaboration,papi_s,5,3.0,60.00,44.05,54.71
EMP101061,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,1.0,20.00,15.89,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,15.89,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Leadership & Influence,disc_d,1,0,0,0.00,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,70.88,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,papi_a,5,6.0,120.00,70.88,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,68.37,54.70
EMP101061,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,68.37,54.70
EMP101008,Commercial,Brand Executive,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,58.83,54.62
EMP101008,Commercial,Brand Executive,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,138.0,126.01,58.83,54.62
EMP101008,Commercial,Brand Executive,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.62
EMP101008,Commercial,Brand Executive,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.62
EMP101008,Commercial,Brand Executive,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.62
EMP101008,Commercial,Brand Executive,III,Leadership & Influence,disc_d,1,0,0,0.00,54.62
EMP101008,Commercial,Brand Executive,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,54.62
EMP101008,Commercial,Brand Executive,III,Motivation & Drive,papi_a,5,5.0,100.00,67.25,54.62
EMP101008,Commercial,Brand Executive,III,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,52.16,54.62
EMP101008,Commercial,Brand Executive,III,Social Orientation & Collaboration,papi_s,5,5.0,100.00,52.16,54.62
EMP101567,HR & Corp Affairs,Brand Executive,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,58.43,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,136.0,124.19,58.43,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,65.65,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Creativity & Innovation Orientation,strength_ideation,8,9,87.50,65.65,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Leadership & Influence,disc_d,1,0,0,0.00,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Motivation & Drive,competencies_qdd,5,2.0,40.00,36.37,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Motivation & Drive,papi_a,5,1.0,20.00,36.37,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,80.26,54.58
EMP101567,HR & Corp Affairs,Brand Executive,III,Social Orientation & Collaboration,papi_s,5,8.0,160.00,80.26,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,74.85,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,140.0,127.84,74.85,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Creativity & Innovation Orientation,competencies_ids,5,2.0,40.00,31.78,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,31.78,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Leadership & Influence,disc_d,1,0,0,0.00,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,67.25,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Motivation & Drive,papi_a,5,5.0,100.00,67.25,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Social Orientation & Collaboration,competencies_sea,5,1.0,20.00,52.42,54.58
EMP101709,HR & Corp Affairs,Data Analyst,V,Social Orientation & Collaboration,papi_s,5,9.0,180.00,52.42,54.58
EMP101752,Commercial,Brand Executive,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,73.25,54.57
EMP101752,Commercial,Brand Executive,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,132.0,120.53,73.25,54.57
EMP101752,Commercial,Brand Executive,V,Creativity & Innovation Orientation,competencies_ids,5,1.0,20.00,33.87,54.57
EMP101752,Commercial,Brand Executive,V,Creativity & Innovation Orientation,strength_ideation,8,9,87.50,33.87,54.57
EMP101752,Commercial,Brand Executive,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.57
EMP101752,Commercial,Brand Executive,V,Leadership & Influence,disc_d,1,0,0,0.00,54.57
EMP101752,Commercial,Brand Executive,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,81.76,54.57
EMP101752,Commercial,Brand Executive,V,Motivation & Drive,papi_a,5,9.0,180.00,81.76,54.57
EMP101752,Commercial,Brand Executive,V,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,35.95,54.57
EMP101752,Commercial,Brand Executive,V,Social Orientation & Collaboration,papi_s,5,1.0,20.00,35.95,54.57
EMP101429,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,62.86,54.47
EMP101429,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,80.0,73.05,62.86,54.47
EMP101429,Technology,HRBP,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.47
EMP101429,Technology,HRBP,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.47
EMP101429,Technology,HRBP,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.47
EMP101429,Technology,HRBP,III,Leadership & Influence,disc_d,1,0,0,0.00,54.47
EMP101429,Technology,HRBP,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,56.37,54.47
EMP101429,Technology,HRBP,III,Motivation & Drive,papi_a,5,2.0,40.00,56.37,54.47
EMP101429,Technology,HRBP,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,60.00,54.47
EMP101429,Technology,HRBP,III,Social Orientation & Collaboration,papi_s,5,3.0,60.00,60.00,54.47
EMP100182,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,54.45
EMP100182,Technology,HRBP,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,54.45
EMP100182,Technology,HRBP,III,Creativity & Innovation Orientation,competencies_ids,5,2.0,40.00,31.78,54.45
EMP100182,Technology,HRBP,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,31.78,54.45
EMP100182,Technology,HRBP,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.45
EMP100182,Technology,HRBP,III,Leadership & Influence,disc_d,1,1,100,100.00,54.45
EMP100182,Technology,HRBP,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,81.76,54.45
EMP100182,Technology,HRBP,III,Motivation & Drive,papi_a,5,9.0,180.00,81.76,54.45
EMP100182,Technology,HRBP,III,Social Orientation & Collaboration,competencies_sea,5,1.0,20.00,20.00,54.45
EMP100182,Technology,HRBP,III,Social Orientation & Collaboration,papi_s,5,1.0,20.00,20.00,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,62.86,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,80.0,73.05,62.86,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Leadership & Influence,disc_d,1,0,0,0.00,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,63.63,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Motivation & Drive,papi_a,5,4.0,80.00,63.63,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,54.45
EMP100952,HR & Corp Affairs,Finance Officer,III,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,54.45
EMP101541,Technology,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,49.04,54.36
EMP101541,Technology,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,89.0,81.27,49.04,54.36
EMP101541,Technology,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.36
EMP101541,Technology,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.36
EMP101541,Technology,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,54.36
EMP101541,Technology,Supply Planner,III,Leadership & Influence,disc_d,1,1,100,100.00,54.36
EMP101541,Technology,Supply Planner,III,Motivation & Drive,competencies_qdd,5,1.0,20.00,38.14,54.36
EMP101541,Technology,Supply Planner,III,Motivation & Drive,papi_a,5,6.0,120.00,38.14,54.36
EMP101541,Technology,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,80.26,54.36
EMP101541,Technology,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,8.0,160.00,80.26,54.36
EMP100304,HR & Corp Affairs,Finance Officer,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,53.14,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,53.14,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,81.06,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Creativity & Innovation Orientation,strength_ideation,8,3,162.50,81.06,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Leadership & Influence,disc_d,1,0,0,0.00,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Motivation & Drive,competencies_qdd,5,3.0,60.00,52.75,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Motivation & Drive,papi_a,5,1.0,20.00,52.75,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,54.33
EMP100304,HR & Corp Affairs,Finance Officer,IV,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,54.33
EMP100685,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,54.26
EMP100685,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,54.26
EMP100685,Commercial,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.26
EMP100685,Commercial,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.26
EMP100685,Commercial,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,54.26
EMP100685,Commercial,Supply Planner,III,Leadership & Influence,disc_d,1,0,0,0.00,54.26
EMP100685,Commercial,Supply Planner,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,60.00,54.26
EMP100685,Commercial,Supply Planner,III,Motivation & Drive,papi_a,5,3.0,60.00,60.00,54.26
EMP100685,Commercial,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,60.00,54.26
EMP100685,Commercial,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,3.0,60.00,60.00,54.26
EMP100570,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,competencies_ids,5,2.0,40.00,31.78,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,31.78,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Leadership & Influence,disc_d,1,0,0,0.00,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,competencies_qdd,5,2.0,40.00,65.39,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Motivation & Drive,papi_a,5,9.0,180.00,65.39,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,68.10,54.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Social Orientation & Collaboration,papi_s,5,5.0,100.00,68.10,54.22
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,70.65,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,119.0,108.66,70.65,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Leadership & Influence,disc_d,1,0,0,0.00,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,56.37,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Motivation & Drive,papi_a,5,2.0,40.00,56.37,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,54.16
EMP100389,HR & Corp Affairs,Sales Supervisor,V,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,54.16
EMP101778,Technology,HRBP,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,50.44,54.16
EMP101778,Technology,HRBP,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,96.0,87.66,50.44,54.16
EMP101778,Technology,HRBP,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.16
EMP101778,Technology,HRBP,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.16
EMP101778,Technology,HRBP,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.16
EMP101778,Technology,HRBP,V,Leadership & Influence,disc_d,1,1,100,100.00,54.16
EMP101778,Technology,HRBP,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,56.37,54.16
EMP101778,Technology,HRBP,V,Motivation & Drive,papi_a,5,2.0,40.00,56.37,54.16
EMP101778,Technology,HRBP,V,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,48.10,54.16
EMP101778,Technology,HRBP,V,Social Orientation & Collaboration,papi_s,5,4.0,80.00,48.10,54.16
EMP100351,Technology,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,59.03,54.14
EMP100351,Technology,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,139.0,126.92,59.03,54.14
EMP100351,Technology,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,2.0,40.00,31.78,54.14
EMP100351,Technology,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,31.78,54.14
EMP100351,Technology,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,54.14
EMP100351,Technology,Supply Planner,III,Leadership & Influence,disc_d,1,0,0,0.00,54.14
EMP100351,Technology,Supply Planner,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,70.88,54.14
EMP100351,Technology,Supply Planner,III,Motivation & Drive,papi_a,5,6.0,120.00,70.88,54.14
EMP100351,Technology,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,60.00,54.14
EMP100351,Technology,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,3.0,60.00,60.00,54.14
EMP101461,Commercial,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,62.86,54.05
EMP101461,Commercial,Sales Supervisor,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,80.0,73.05,62.86,54.05
EMP101461,Commercial,Sales Supervisor,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,54.05
EMP101461,Commercial,Sales Supervisor,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,54.05
EMP101461,Commercial,Sales Supervisor,III,Cultural & Values Urgency,competencies_vcu,5,2.0,40.00,40.00,54.05
EMP101461,Commercial,Sales Supervisor,III,Leadership & Influence,disc_d,1,0,0,0.00,54.05
EMP101461,Commercial,Sales Supervisor,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,56.37,54.05
EMP101461,Commercial,Sales Supervisor,III,Motivation & Drive,papi_a,5,2.0,40.00,56.37,54.05
EMP101461,Commercial,Sales Supervisor,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,68.10,54.05
EMP101461,Commercial,Sales Supervisor,III,Social Orientation & Collaboration,papi_s,5,5.0,100.00,68.10,54.05
EMP101955,Commercial,Data Analyst,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,69.45,53.98
EMP101955,Commercial,Data Analyst,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,113.0,103.18,69.45,53.98
EMP101955,Commercial,Data Analyst,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,53.98
EMP101955,Commercial,Data Analyst,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,53.98
EMP101955,Commercial,Data Analyst,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,53.98
EMP101955,Commercial,Data Analyst,III,Leadership & Influence,disc_d,1,0,0,0.00,53.98
EMP101955,Commercial,Data Analyst,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,60.00,53.98
EMP101955,Commercial,Data Analyst,III,Motivation & Drive,papi_a,5,3.0,60.00,60.00,53.98
EMP101955,Commercial,Data Analyst,III,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,48.10,53.98
EMP101955,Commercial,Data Analyst,III,Social Orientation & Collaboration,papi_s,5,4.0,80.00,48.10,53.98
EMP101308,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,64.66,53.91
EMP101308,Commercial,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,89.0,81.27,64.66,53.91
EMP101308,Commercial,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,53.91
EMP101308,Commercial,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,53.91
EMP101308,Commercial,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,53.91
EMP101308,Commercial,Supply Planner,III,Leadership & Influence,disc_d,1,0,0,0.00,53.91
EMP101308,Commercial,Supply Planner,III,Motivation & Drive,competencies_qdd,5,3.0,60.00,60.00,53.91
EMP101308,Commercial,Supply Planner,III,Motivation & Drive,papi_a,5,3.0,60.00,60.00,53.91
EMP101308,Commercial,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,53.91
EMP101308,Commercial,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,53.91
EMP100077,Technology,Finance Officer,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,58.23,53.87
EMP100077,Technology,Finance Officer,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,135.0,123.27,58.23,53.87
EMP100077,Technology,Finance Officer,III,Creativity & Innovation Orientation,competencies_ids,5,1.0,20.00,36.44,53.87
EMP100077,Technology,Finance Officer,III,Creativity & Innovation Orientation,strength_ideation,8,8,100.00,36.44,53.87
EMP100077,Technology,Finance Officer,III,Cultural & Values Urgency,competencies_vcu,5,1.0,20.00,20.00,53.87
EMP100077,Technology,Finance Officer,III,Leadership & Influence,disc_d,1,1,100,100.00,53.87
EMP100077,Technology,Finance Officer,III,Motivation & Drive,competencies_qdd,5,2.0,40.00,50.88,53.87
EMP100077,Technology,Finance Officer,III,Motivation & Drive,papi_a,5,5.0,100.00,50.88,53.87
EMP100077,Technology,Finance Officer,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,76.21,53.87
EMP100077,Technology,Finance Officer,III,Social Orientation & Collaboration,papi_s,5,7.0,140.00,76.21,53.87
EMP100716,Commercial,Data Analyst,V,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,68.76,53.85
EMP100716,Commercial,Data Analyst,V,Cognitive Complexity & Problem-Solving,iq,109.513513513514,109.51351351351352,100.00,68.76,53.85
EMP100716,Commercial,Data Analyst,V,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,53.85
EMP100716,Commercial,Data Analyst,V,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,53.85
EMP100716,Commercial,Data Analyst,V,Cultural & Values Urgency,competencies_vcu,5,3.0,60.00,60.00,53.85
EMP100716,Commercial,Data Analyst,V,Leadership & Influence,disc_d,1,0,0,0.00,53.85
EMP100716,Commercial,Data Analyst,V,Motivation & Drive,competencies_qdd,5,3.0,60.00,60.00,53.85
EMP100716,Commercial,Data Analyst,V,Motivation & Drive,papi_a,5,3.0,60.00,60.00,53.85
EMP100716,Commercial,Data Analyst,V,Social Orientation & Collaboration,competencies_sea,5,2.0,40.00,48.10,53.85
EMP100716,Commercial,Data Analyst,V,Social Orientation & Collaboration,papi_s,5,4.0,80.00,48.10,53.85
EMP100621,Technology,Supply Planner,III,Cognitive Complexity & Problem-Solving,competencies_sto,5,3.0,60.00,64.26,53.84
EMP100621,Technology,Supply Planner,III,Cognitive Complexity & Problem-Solving,iq,109.513513513514,87.0,79.44,64.26,53.84
EMP100621,Technology,Supply Planner,III,Creativity & Innovation Orientation,competencies_ids,5,3.0,60.00,47.67,53.84
EMP100621,Technology,Supply Planner,III,Creativity & Innovation Orientation,strength_ideation,8,null,null,47.67,53.84
EMP100621,Technology,Supply Planner,III,Cultural & Values Urgency,competencies_vcu,5,4.0,80.00,80.00,53.84
EMP100621,Technology,Supply Planner,III,Leadership & Influence,disc_d,1,0,0,0.00,53.84
EMP100621,Technology,Supply Planner,III,Motivation & Drive,competencies_qdd,5,2.0,40.00,50.88,53.84
EMP100621,Technology,Supply Planner,III,Motivation & Drive,papi_a,5,5.0,100.00,50.88,53.84
EMP100621,Technology,Supply Planner,III,Social Orientation & Collaboration,competencies_sea,5,3.0,60.00,51.90,53.84
EMP100621,Technology,Supply Planner,III,Social Orientation & Collaboration,papi_s,5,1.0,20.00,51.90,53.84
EMP100222,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,competencies_sto,5,2.0,40.00,48.84,53.83
EMP100222,HR & Corp Affairs,Brand Executive,IV,Cognitive Complexity & Problem-Solving,iq,109.513513513514,88.0,80.36,48.84,53.83
EMP100222,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,competencies_ids,5,1.0,20.00,51.85,53.83
EMP100222,HR & Corp Affairs,Brand Executive,IV,Creativity & Innovation Orientation,strength_ideation,8,2,175.00,51.85,53.83
